,Dates,Accor.Hotels,Air.Liquide,Airbus,Alstom,Axa,Bnp.Paribas,Bouygues,Cap.Gemini,Carrefour,Credit.Agricole,Danone,Engie,Essilor.Intl,Kering,Klepierre,Legrand.SA,L.oreal,Lvmh,Michelin,Orange,Pernod.Ricard,Peugeot,Publicis.Groupe,Renault,Safran,Saint.Gobain,Sanofi,Schneider.Electric,Societe.Generale,Solvay,Technip,Total,Unibail.Rodamco,Valeo,Veolia.Environ.,Vinci,Vivendi,Rnd.Market.Index
19,2015-01-30,0.00565612367633772,-0.0022296553272696,-0.0225199357230688,0.00792970885034139,-0.0142825565231224,-0.0185337579400575,-0.0094325491061551,0.0048125529506633,-0.0160316935528555,-0.0182889036656184,-0.009855588000988291,-0.0135953755668439,-0.0005045663359481981,-0.00333890126551495,-0.00322369092978425,0.0157417016377188,-0.00720441643910608,-0.00832759843776198,0.00670988172242648,-0.0299565203392316,-0.0144356406673243,-0.004656585829950989,0.00015054572854911202,-0.0227562540920001,-0.00924920408533048,-0.00643849540388874,-0.00316571553802447,-0.00521028346540753,-0.0117901358808221,0.00787568837656849,0.0117659762225624,0.0130518388572582,-0.00498555225501107,-0.0027816429618763303,-0.0122288286394348,-0.0107236787059466,-0.00568856712954657,-0.00588592371138574
20,2015-02-02,-0.0096345318791462,0.00977351182698083,-0.00701608065689463,-0.00223463780141664,-0.00191984700196945,0.00893908261675413,0.011620733786708,-0.0059024713146884605,0.0213189811609791,0.00801324108741408,-0.00386847677792002,0.0055611872343552795,-0.0153590976372193,-0.00699205757285082,0.005604927916387671,-0.0035703072683777,-0.00852412422616045,-0.00139470036554989,0.0171471965376488,-0.0012812301560485302,0.010266072430599002,-0.0129185589915566,-0.0009036145193164199,0.00424256360155173,-0.00440230985281165,-0.00767504098362881,0.000853294377367142,0.0029806281381379303,0.00459386901022718,0.0,0.0276114363926649,0.0324352757531536,0.0209701057148655,-0.00638724726381934,-0.0105133930648789,0.00987845942689081,-0.00118920218557506,0.0050736948409930704
21,2015-02-03,0.008392926662923909,0.0,0.00796901629997437,-0.00413865050126683,0.0133621649293629,0.0253151593951273,0.020552372953321,0.0012455240595077301,0.006831943889833879,0.0318807318512904,-0.00033709759294442404,-0.006829418222350721,-0.00369686188132601,-0.0019665689720405103,0.0133484942269591,0.0240098838048017,-0.0124423363014303,0.008339172718360821,-0.000340078221268136,0.0231279119112542,-0.0201648098680129,0.0302700643027562,0.0104917029538125,0.0239446027957477,0.00254215881335718,0.029966259225656003,-0.0068468295352541704,0.0220759516992004,0.0449468090972052,-0.0037228584880058,0.0330244650398117,0.0268697945192722,0.0143831439696251,0.00718279225406615,0.0209174036796846,0.0187430229001473,0.005695316771056279,0.0107957854926699
22,2015-02-04,0.00405771521586429,0.0070484873310618906,0.00822095692415337,0.00086363249171395,-0.00403753071939272,0.00822965245489371,-0.0013775160975222401,0.0146732109779784,-0.00841519692528436,-0.0151205629938254,-0.00540907336401197,-0.00483399999964762,-0.00743497848751762,0.0222478586635741,0.0132884575748409,0.00164186799325883,0.0140263695805318,0.0781777810640243,0.000340078221268136,0.00406314045471623,0.0234093086585654,0.0271509890659511,0.014946634153473,0.00256227898190886,0.0139509784326544,-0.000773794209359746,0.000980993334342983,-0.00583943265155984,-0.0132328336076775,0.0012424934296735302,-0.0291149375804984,-0.0110383293025915,-0.00677706146930035,0.0181250036656859,0.0033429601106513803,0.00259000403783993,-0.00617139390454247,0.00392565279272716
23,2015-02-05,0.0100728327882948,0.000438885238556175,0.0161386187928603,-0.00415225510076755,-0.013899097465626998,-0.0375787875964142,-0.0199558018388704,0.00352032199473573,0.0017590154051796401,0.00276625349289006,0.00203183273422702,-0.0237430508150371,-0.00290637530721494,-0.004410150477552221,-0.000231615519275419,-0.0100990141094002,0.000316505778872767,-0.0177567215892598,0.00970005349853853,-0.0112924662981722,-0.00231642447799807,-0.00597016698650377,-0.00205852153268093,0.0110279641598128,0.0109562848970226,0.00591717702808836,0.0353997955001271,0.0004391422159431,-0.00919173814070584,0.00371824431687795,0.0361287240885053,0.00688722330021285,0.00484544023899325,-0.0019542707021003,0.000303352042368754,0.0264449531692601,-0.00644932367990725,0.00148942541905939
24,2015-02-06,0.00732278874154302,-0.0154767626030967,-0.00134360001609224,-0.0034734317658693396,0.00673403218134405,0.0035041182656558897,-0.0009379397279762891,-0.00107009105984446,-0.0122006641183017,0.0105336444554456,-0.00389797968346706,-0.0070764284289199795,-0.0023937150421247102,0.0101691133295638,-0.0117668975788376,-0.0280436378917011,-0.00253485560318811,-0.00457069029483126,-0.0100401317198067,0.00754246190363173,-0.0191998405485094,-0.00412526367884736,-0.00516491962017529,0.000421733330212781,-0.00347308709320782,-0.011220856752225,0.00554475554948031,-0.00484120361658036,0.0108050754091731,-0.008281620831722241,-0.0135320062185755,-0.00835426746985757,-0.00834875250247968,-0.0039200363800731,-0.0125135159492999,-0.00434234461672878,-0.00239923339657677,-0.00261221982041171
25,2015-02-09,-0.007768322275310879,0.000445533533767417,-0.00227790531299377,-0.0143685668084537,-0.0208290407430956,-0.031659799396011,0.00218715912840839,-0.0064447054426422,0.00656088885943751,-0.0119158146823972,-0.00664454271866877,-0.0172440935628906,-0.00910667307819146,-0.0129353668224539,-0.0191676478765288,-0.00213265169336063,-0.0105247343699668,-0.0145025613666272,-0.0213139728854141,-0.023441047971430002,0.00047270149781120097,-0.0336294586959451,-0.0119066743747176,-0.0419059737085297,-0.0197429869275849,-0.00781253973679341,-0.00211989244387212,-0.0112393966356921,-0.0213164000918593,0.0058043280701660606,0.0261757504730626,0.00564677857235285,-0.0234747933103581,-0.0242508405866229,-0.0148517581360261,0.0215255845860316,-0.0154929266906381,-0.00855266125226528
26,2015-02-10,0.0016697282222955,0.0119549796646874,0.0306240119818604,0.00685958190571379,0.0205893188193778,0.0102319386187384,0.0219178398811022,0.0143667456550389,0.00423281055262059,0.0141911285195331,0.0029017686999575102,0.0146104338894286,0.00702051398218373,0.0159387820494281,0.0208069925059617,0.0113571246730739,0.0102074251494715,0.036189768363294995,-0.0259297685646089,0.0299943558681917,0.012679202495387,0.0325014269914465,0.0068636497444032295,0.011656841888052,0.0225554629315328,0.0146632095850987,0.0052913287075133705,0.0068178713778142,0.00315133507354171,-0.00248344498499531,-0.0108532334806988,-0.0125919816973599,0.0142689698011988,0.0328547262791226,0.0130073063373781,0.0168929572100369,0.00729220538175257,0.0095370598952691
27,2015-02-11,-0.000333722679553006,-0.000880669365593612,-0.00635371004391327,-0.0159013951236324,-0.00963630680018035,-0.0022767939580021802,0.00836188832712814,-0.0140589112675071,-0.00937147695010632,-0.0151136378100483,0.0,-0.009805299176677721,-0.00649488979136947,-0.0019102202561187601,-0.00598487968429806,-0.00688379737120215,0.00538061117704203,0.00255836404332666,-0.00154642271940908,-0.0065533078967616705,0.0041909258080981,0.007869630271418071,-0.00297840875426036,0.00260416813838749,-0.00380700617045626,-0.012313032240145001,-0.00317143626364125,0.00735838493118735,-0.00658800076954291,-0.000414507777955819,-0.0187798946515958,-0.00848361397781527,-0.00512922805341542,-0.007426260433736509,0.0027654035137785198,-0.0037076830453588398,0.004591043463327621,-0.00347092984392461
28,2015-02-12,0.0153466992116571,0.0200617282174376,0.00715764938979602,0.007452128170612579,0.00915669048403212,0.0253992113788564,0.0156229706064623,0.0108671766634272,0.0205721540752082,0.0451136489711699,-0.009074627807038379,0.00133067218570559,0.0109747639295019,-0.0019138761822841102,0.0166913708771643,-0.00853793873803577,-0.00316155811872942,0.0164717059556869,0.00332779009267536,0.00841782055624085,-0.0417517946802217,0.0272476355979987,0.0367510797583943,0.109254096176959,0.0077641424141239295,0.021672674898896,-0.0009416196552614051,0.00570218666181344,0.0162538577957712,0.0135888440618963,0.0186009877721496,0.00848361397781527,0.009252945237277821,0.0320428880690926,-0.00122812419489193,0.00507021366977778,0.00312913963352335,0.00995594069686234
29,2015-02-13,0.00186087295776938,0.00129449856264596,-0.000502386345658135,0.0110750890306877,-0.000239894447593869,0.0242537500118511,0.0032738124478251,-0.000609106155575745,0.005380556242030821,0.0540904374008444,-0.0037911470532687704,-0.004264398786457679,-0.000415886884763239,0.00109409201285882,0.0251470560531484,0.00768741774268644,-0.0117854525448076,-0.00409256041076667,-0.00142483994658882,0.00557276984013066,0.00483326218801938,0.00471100708209615,0.005448042149147621,0.0274689899416876,-0.00511425679595146,0.0154492119224425,0.0210902078613096,0.0126042958046977,0.0397104163716655,0.0142134372500555,-0.0017908314241701399,0.000527843770503189,0.00449702586004541,-0.00686239826104096,0.009478743954543841,0.00581848034071664,-0.0043352669055392,0.0069916384221553295
30,2015-02-16,-0.006803493816750271,-0.008661812492350759,0.0139722831950162,0.0066213867982774,-0.0147434694766444,0.0156789603235197,0.0370412716803492,0.00743610680484075,0.00242047144452417,-0.00418761080963126,-0.0125088496917094,-0.00643089033029032,-0.00793489233265632,-0.00961413805573397,-0.00418528974714771,-0.0143548260318087,-0.00998237237898802,-0.00982731002937243,-0.00333254295568075,0.009219487552881041,-0.00386473910988894,-0.00580132156408641,0.009392412863966191,0.00815818770146315,0.005772259780705721,0.0119911504245258,-0.0117136740909887,-0.00534104481522402,0.00571281740668717,-0.00161420535454138,0.0261822845483293,-0.00550324174387073,-0.00156189020428243,0.0061022309876435105,-0.00426960087457573,0.0197229945170108,-0.0016910258891367198,-0.00155807548146214
31,2015-02-17,-0.00574206524686494,-0.0074219943411604206,0.00435127268820024,0.00312120940054106,0.0034030173822587897,0.00699126410121798,0.0021451563463879,-0.0230950082788421,0.00103555411394307,0.00502303274627369,0.0112995552539337,0.0074986960911203,-0.00346511608330236,-0.0144567433006282,-0.000793785832914118,0.0130776866500417,0.00580834159574639,0.0041328941358163,-0.00442082086858075,-0.0169678604267527,0.00289995369978957,-0.0187195776426123,-0.013978262115903,0.0126694031006629,-0.00494560849778836,-0.000124169615854708,-0.00221897901268608,0.000868055610063756,-0.0031120357066294303,-0.00892500853363032,0.00869268338740792,0.00349595143912307,0.00117164629689004,0.0,-0.00183542419222738,-0.00475150566093241,0.0065068310067104606,0.00042921351055191803
32,2015-02-18,0.0219066810858668,0.00698692798667988,0.0141095815163199,-0.00817040616408438,0.0192267398305646,0.0276827395379038,-0.00760023734456938,0.00324399759267102,0.0053333459753623896,0.0732427008073491,0.00637548467779148,-0.0032068440095796,0.0131663343985933,0.00111950753365875,0.007797090182347421,0.0197190973193107,0.000321698571215556,0.0072704603490221205,0.0170964629528028,-0.0403165217952983,-0.0121390177180833,0.0649089601119868,0.0207541209031579,0.0254689937903905,0.0113385488840505,0.013444544170206001,0.0137020257963787,0.0123600308783391,0.0393455804819069,0.007712642250560009,0.0310181649657135,-0.000317309220495332,-0.00960885910663656,0.0124694606421221,0.0036674857733647297,-0.00019053062837493,0.00622607375205941,0.00942945469240009
33,2015-02-19,0.0218611363473089,0.005208345107138079,0.0116077913914863,0.00122110787087859,0.0115963907490806,0.0101622918725806,0.00445243105383852,0.0474379386708934,0.0156625605629559,-0.00818239515493957,0.0158476521069186,0.0,0.0423779307295984,0.000838808940557101,0.0128615540196302,0.00562267203924494,0.0105584087568129,0.0128307189720651,0.00223411228206505,0.027162558252578996,0.0150305859978825,-0.0118757944801939,0.00798715098772984,0.0149283240456395,0.0,0.0109663582253914,0.0129477603721515,0.0199398531771964,0.00336553761114278,0.007653612385927209,-0.0116466841013469,-0.0275635445423119,0.0198992129919136,0.0063634876909697295,0.00790037533709365,0.0038037322392470204,0.0175110958181754,0.00711151237332608
34,2015-02-20,-0.00563381771825577,0.00302572091653719,0.00899958204310325,-0.00506861174274809,-0.00471698987813918,-0.00272585838564776,0.0125322061723709,0.000735131989292093,-0.0016906174779074401,0.00895819038391954,0.0142679717977048,-0.00482963106734369,-0.0119114565838627,0.00390516535342567,-0.00747312607389983,0.00507483870975811,0.00317763216220346,0.00124300823959711,0.005037794029957079,-0.0104580259127847,-0.00676004505771921,0.0,-0.005177371111626529,0.00932105149812301,0.00700157545587121,0.0059203942638932396,-0.00513611812176773,-0.00056022410428902,0.00682088587301433,0.00998211522797199,-0.00237973935186453,0.00119545740477367,-0.0116574080968093,0.000745990336721292,0.004228336109521,0.000759013319171054,-0.00777114472488716,-0.0004925163076823219
35,2015-02-23,0.0102869564015826,0.000431499467320684,0.00721750521539688,-0.00035050824053239904,0.00683239788289036,0.00912184879146771,-0.00311835830299367,0.0173385271622735,-0.00355962745557292,-0.00974096928886015,-0.00451015547788547,0.0114989901889468,0.0218125275665741,-0.0027878468014330697,0.0170944333593002,0.0137480363792264,0.0072704603490221205,0.0015515906914185301,0.00501254182354405,0.012976918932268999,0.0139525958445468,0.0239553201347951,0.0104669157387169,-0.00141027171099584,0.000973078247396231,0.0032473418397693803,0.0188171500962184,-0.000700721772067148,-0.00012360175530190502,-0.00358209338250415,-0.0147439667267264,0.00552397830337004,0.0122367264484362,0.00853912743895879,0.00330976682463513,0.00189501667473468,0.0112836176020275,0.00647877146493414
